d_lat,d_int,seed,hidden,sigma_noise,step,is_final,test_loss,train_loss,C,C_per_dim,corrected_error,corrected_error_per_dim,corrected_error_per_dim_popC,logged_score_error_BUGGY,C_bug_per_dim,mismatch_per_dim,memorization_fraction
100,5,42,800,0.01,1,0,1.0074375915527343,0.9941188049316406,24.77051544189453,0.2477051544189453,530.9981042546019,5.309981042546019,5.315734101933226,6.200948486328125,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,5000,0,0.17876335144042968,0.175389347076416,24.77051544189453,0.2477051544189453,73.84706833244171,0.7384706833244171,0.7442237427116241,1.6414649963378907,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,10000,0,0.06431018352508545,0.06395681381225586,24.77051544189453,0.2477051544189453,10.70719774833659,0.1070719774833659,0.11282503687057294,1.1560491943359374,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,15000,0,0.057068252563476564,0.05641479015350342,24.77051544189453,0.2477051544189453,6.712073873449874,0.06712073873449874,0.07287379812170577,1.1725889587402343,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,20000,0,0.05602066040039062,0.056125030517578126,24.77051544189453,0.2477051544189453,6.134153359697969,0.061341533596979685,0.06709459298418671,1.166407928466797,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,25000,0,0.05718955516815186,0.054838738441467284,24.77051544189453,0.2477051544189453,6.77899234237664,0.0677899234237664,0.07354298281097343,1.1734347534179688,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,30000,0,0.05629652976989746,0.053838920593261716,24.77051544189453,0.2477051544189453,6.286340988979351,0.06286340988979351,0.06861646927700055,1.1641390991210938,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,35000,0,0.056758761405944824,0.05683440685272217,24.77051544189453,0.2477051544189453,6.541338261763418,0.06541338261763417,0.07116644200484121,1.1632767486572266,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,40000,0,0.0543632984161377,0.051061763763427734,24.77051544189453,0.2477051544189453,5.21984383814635,0.0521984383814635,0.05795149776867053,1.1455087280273437,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,45000,0,0.05426290512084961,0.05432952880859375,24.77051544189453,0.2477051544189453,5.1644603150210635,0.05164460315021063,0.05739766253741767,1.1455836486816406,1.2479874420166015,1.008038787841797,0.0
100,5,42,800,0.01,50000,0,0.05462146759033203,0.05327830791473389,24.77051544189453,0.2477051544189453,5.362266879328509,0.05362266879328509,0.05937572818049212,1.1384153747558594,1.2479874420166015,1.008038787841797,0.0
