d_lat,d_int,seed,hidden,sigma_noise,step,is_final,test_loss,train_loss,C,C_per_dim,corrected_error,corrected_error_per_dim,corrected_error_per_dim_popC,logged_score_error_BUGGY,C_bug_per_dim,mismatch_per_dim,memorization_fraction
10,5,42,256,0.5,1,0,1.0041790008544922,0.985527515411377,38.7938232421875,3.87938232421875,16.603273502330275,1.6603273502330276,1.676987659070918,2.1213872909545897,4.638887023925781,0.7630242347717285,0.0
10,5,42,256,0.5,50000,0,0.7531792640686035,0.6425546646118164,38.7938232421875,3.87938232421875,2.7564825519674443,0.2756482551967444,0.29230856403463507,1.0714012145996095,4.638887023925781,0.7630242347717285,0.0
10,5,42,256,0.5,100000,0,0.8132347106933594,0.5491446495056153,38.7938232421875,3.87938232421875,6.0695346909544625,0.6069534690954462,0.6236137779333368,1.4113845825195312,4.638887023925781,0.7630242347717285,0.00019999999494757503
10,5,42,256,0.5,150000,0,0.9038396835327148,0.49796242713928224,38.7938232421875,3.87938232421875,11.067898968284617,1.1067898968284617,1.1234502056663522,1.8978305816650392,4.638887023925781,0.7630242347717285,0.0015999999595806003
10,5,42,256,0.5,200000,0,0.9634078979492188,0.46349759101867677,38.7938232421875,3.87938232421875,14.354072184535141,1.435407218453514,1.4520675272914048,2.198250961303711,4.638887023925781,0.7630242347717285,0.0023999998811632395
10,5,42,256,0.5,250000,0,0.9975654602050781,0.42322192192077634,38.7938232421875,3.87938232421875,16.238427243976304,1.6238427243976303,1.640503033235521,2.369429588317871,4.638887023925781,0.7630242347717285,0.008200000040233135
10,5,42,256,0.5,300000,0,1.0372676849365234,0.4264224052429199,38.7938232421875,3.87938232421875,18.428662234499825,1.8428662234499824,1.8595265322878731,2.534524917602539,4.638887023925781,0.7630242347717285,0.010799999348819256
10,5,42,256,0.5,350000,0,1.048228931427002,0.41481709480285645,38.7938232421875,3.87938232421875,19.033356449133713,1.9033356449133714,1.9199959537512619,2.595059394836426,4.638887023925781,0.7630242347717285,0.01719999872148037
10,5,42,256,0.5,400000,0,1.0634164810180664,0.41710195541381834,38.7938232421875,3.87938232421875,19.871201249007463,1.9871201249007462,2.003780433738637,2.6466091156005858,4.638887023925781,0.7630242347717285,0.018799999728798866
10,5,42,256,0.5,450000,0,1.0471702575683595,0.3757376194000244,38.7938232421875,3.87938232421875,18.974953058783775,1.8974953058783774,1.9141556147162682,2.639385223388672,4.638887023925781,0.7630242347717285,0.026999998837709427
10,5,42,256,0.5,500000,0,1.0562416076660157,0.412994384765625,38.7938232421875,3.87938232421875,19.47538819886899,1.947538819886899,1.9641991287247897,2.6296173095703126,4.638887023925781,0.7630242347717285,0.03059999831020832
10,5,42,256,0.5,550000,0,1.0676689147949219,0.35889592170715334,38.7938232421875,3.87938232421875,20.10579337365423,2.010579337365423,2.0272396462033138,2.702346611022949,4.638887023925781,0.7630242347717285,0.03399999812245369
10,5,42,256,0.5,600000,0,1.056226921081543,0.3775439977645874,38.7938232421875,3.87938232421875,19.47457799058921,1.947457799058921,1.9641181078968117,2.6667022705078125,4.638887023925781,0.7630242347717285,0.0414000004529953
10,5,42,256,0.5,650000,0,1.0731779098510743,0.4048470020294189,38.7938232421875,3.87938232421875,20.409705656057113,2.0409705656057113,2.057630874443602,2.723623847961426,4.638887023925781,0.7630242347717285,0.041200000792741776
10,5,42,256,0.5,700000,0,1.0713226318359375,0.39815592765808105,38.7938232421875,3.87938232421875,20.307356358167944,2.0307356358167943,2.047395944654685,2.748073768615723,4.638887023925781,0.7630242347717285,0.053999997675418854
10,5,42,256,0.5,750000,0,1.0773378372192384,0.34640767574310305,38.7938232421875,3.87938232421875,20.63919452075978,2.063919452075978,2.0805797609138685,2.7592750549316407,4.638887023925781,0.7630242347717285,0.056599996984004974
10,5,42,256,0.5,800000,0,1.0843845367431642,0.3431542158126831,38.7938232421875,3.87938232421875,21.027936662274676,2.1027936662274676,2.1194539750653583,2.82214298248291,4.638887023925781,0.7630242347717285,0.060999996960163116
10,5,42,256,0.5,850000,0,1.0828123092651367,0.3569709062576294,38.7938232421875,3.87938232421875,20.9412022875959,2.09412022875959,2.1107805375974804,2.8106189727783204,4.638887023925781,0.7630242347717285,0.06319999694824219
10,5,42,256,0.5,900000,0,1.0880185127258302,0.35559260845184326,38.7938232421875,3.87938232421875,21.228410600594138,2.1228410600594136,2.1395013688973044,2.836562728881836,4.638887023925781,0.7630242347717285,0.07079999893903732
10,5,42,256,0.5,950000,0,1.0859187126159668,0.3463530302047729,38.7938232421875,3.87938232421875,21.112571860955825,2.1112571860955827,2.127917494933473,2.815633010864258,4.638887023925781,0.7630242347717285,0.06059999763965607
10,5,42,256,0.5,1000000,0,1.0862749099731446,0.37137935161590574,38.7938232421875,3.87938232421875,21.13222204228697,2.113222204228697,2.1298825130665877,2.829175567626953,4.638887023925781,0.7630242347717285,0.08079999685287476
10,5,42,256,0.5,1050000,0,1.0840408325195312,0.3628797769546509,38.7938232421875,3.87938232421875,21.008975684090622,2.1008975684090623,2.117557877246953,2.8038394927978514,4.638887023925781,0.7630242347717285,0.0729999989271164
10,5,42,256,0.5,1100000,0,1.0849344253540039,0.3656275510787964,38.7938232421875,3.87938232421875,21.058272122932067,2.1058272122932067,2.1224875211310974,2.8127971649169923,4.638887023925781,0.7630242347717285,0.07800000160932541
10,5,42,256,0.5,1150000,0,1.0811921119689942,0.3317314863204956,38.7938232421875,3.87938232421875,20.851821583276013,2.0851821583276013,2.101842467165492,2.820873260498047,4.638887023925781,0.7630242347717285,0.08419999480247498
10,5,42,256,0.5,1200000,0,1.097489070892334,0.35517823696136475,38.7938232421875,3.87938232421875,21.750868674829867,2.1750868674829866,2.1917471763208773,2.8668548583984377,4.638887023925781,0.7630242347717285,0.07319999486207962
10,5,42,256,0.5,1250000,0,1.0986538887023927,0.34629662036895753,38.7938232421875,3.87938232421875,21.815127661383706,2.1815127661383706,2.1981730749762614,2.870889091491699,4.638887023925781,0.7630242347717285,0.09019999951124191
10,5,42,256,0.5,1300000,0,1.0979427337646483,0.3270208120346069,38.7938232421875,3.87938232421875,21.77589569292686,2.177589569292686,2.1942498781305764,2.880519485473633,4.638887023925781,0.7630242347717285,0.08659999817609787
10,5,42,256,0.5,1350000,0,1.102284812927246,0.3467464208602905,38.7938232421875,3.87938232421875,22.015433244735938,2.201543324473594,2.2182036333114845,2.9325990676879883,4.638887023925781,0.7630242347717285,0.09279999881982803
10,5,42,256,0.5,1400000,0,1.0935205459594726,0.3456699848175049,38.7938232421875,3.87938232421875,21.53193882322804,2.153193882322804,2.1698541911606943,2.884938430786133,4.638887023925781,0.7630242347717285,0.08779999613761902
10,5,42,256,0.5,1450000,0,1.0980403900146485,0.32222936153411863,38.7938232421875,3.87938232421875,21.781283051878155,2.1781283051878155,2.1947886140257062,2.9186733245849608,4.638887023925781,0.7630242347717285,0.09299999475479126
10,5,42,256,0.5,1500000,0,1.0959897994995118,0.333705735206604,38.7938232421875,3.87938232421875,21.668159036086394,2.166815903608639,2.18347621244653,2.8863510131835937,4.638887023925781,0.7630242347717285,0.09699999541044235
10,5,42,256,0.5,1550000,0,1.1016179084777833,0.33267931938171386,38.7938232421875,3.87938232421875,21.978642423303896,2.1978642423303896,2.2145245511682803,2.93576717376709,4.638887023925781,0.7630242347717285,0.09099999815225601
10,5,42,256,0.5,1600000,0,1.0976200103759766,0.34418818950653074,38.7938232421875,3.87938232421875,21.7580921551425,2.17580921551425,2.1924695243521404,2.9127628326416017,4.638887023925781,0.7630242347717285,0.09439999610185623
10,5,42,256,0.5,1650000,0,1.110788059234619,0.3236553192138672,38.7938232421875,3.87938232421875,22.484528055453126,2.2484528055453126,2.2651131143832033,2.9518274307250976,4.638887023925781,0.7630242347717285,0.0949999988079071
10,5,42,256,0.5,1700000,0,1.0940056800842286,0.3354664325714111,38.7938232421875,3.87938232421875,21.558702001924566,2.1558702001924566,2.1725305090303473,2.911487579345703,4.638887023925781,0.7630242347717285,0.10700000077486038
10,5,42,256,0.5,1750000,0,1.0887128829956054,0.340275502204895,38.7938232421875,3.87938232421875,21.26671661673123,2.126671661673123,2.1433319705110137,2.888218879699707,4.638887023925781,0.7630242347717285,0.10239999741315842
10,5,42,256,0.5,1800000,0,1.1067437171936034,0.31535518169403076,38.7938232421875,3.87938232421875,22.26141563513422,2.226141563513422,2.2428018723513126,2.987047576904297,4.638887023925781,0.7630242347717285,0.1143999993801117
10,5,42,256,0.5,1850000,0,1.0914949417114257,0.3135517597198486,38.7938232421875,3.87938232421875,21.420193213730457,2.142019321373046,2.158679630210936,2.887982940673828,4.638887023925781,0.7630242347717285,0.10719999670982361
10,5,42,256,0.5,1900000,0,1.0922050476074219,0.32258408069610595,38.7938232421875,3.87938232421875,21.459367310167323,2.1459367310167323,2.162597039854623,2.9265182495117186,4.638887023925781,0.7630242347717285,0.12159999459981918
10,5,42,256,0.5,1950000,0,1.102517318725586,0.3179004192352295,38.7938232421875,3.87938232421875,22.028259788801627,2.2028259788801625,2.2194862877180532,2.9771474838256835,4.638887023925781,0.7630242347717285,0.11319999396800995
10,5,42,256,0.5,2000000,0,1.092166042327881,0.3214656114578247,38.7938232421875,3.87938232421875,21.45721552324244,2.145721552324244,2.1623818611621344,2.8878171920776365,4.638887023925781,0.7630242347717285,0.11499999463558197
10,5,42,256,0.5,2050000,0,1.0901809692382813,0.34453887939453126,38.7938232421875,3.87938232421875,21.34770587815335,2.1347705878153347,2.1514308966532254,2.8990604400634767,4.638887023925781,0.7630242347717285,0.10899999737739563
10,5,42,256,0.5,2100000,0,1.105586338043213,0.33925886154174806,38.7938232421875,3.87938232421875,22.197567013813007,2.219756701381301,2.236417010219191,2.9365541458129885,4.638887023925781,0.7630242347717285,0.1103999987244606
10,5,42,256,0.5,2150000,0,1.0994232177734375,0.3173360824584961,38.7938232421875,3.87938232421875,21.857568896403336,2.1857568896403334,2.202417198478224,2.943901252746582,4.638887023925781,0.7630242347717285,0.11259999871253967
10,5,42,256,0.5,2200000,0,1.0873661041259766,0.31489884853363037,38.7938232421875,3.87938232421875,21.192419465256428,2.119241946525643,2.1359022553635336,2.8943096160888673,4.638887023925781,0.7630242347717285,0.12159999459981918
10,5,42,256,0.5,2250000,0,1.0965181350708009,0.33932554721832275,38.7938232421875,3.87938232421875,21.697305489787738,2.169730548978774,2.186390857816664,2.9467010498046875,4.638887023925781,0.7630242347717285,0.11779999732971191
10,5,42,256,0.5,2300000,0,1.1052032470703126,0.32220964431762694,38.7938232421875,3.87938232421875,22.176433204333165,2.2176433204333166,2.2343036292712073,2.993556594848633,4.638887023925781,0.7630242347717285,0.1273999959230423
10,5,42,256,0.5,2350000,0,1.0972135543823243,0.32497267723083495,38.7938232421875,3.87938232421875,21.735669377944816,2.1735669377944817,2.1902272466323724,2.9310041427612306,4.638887023925781,0.7630242347717285,0.11899999529123306
10,5,42,256,0.5,2400000,0,1.1026365280151367,0.3137767791748047,38.7938232421875,3.87938232421875,22.03483615470897,2.2034836154708968,2.2201439243087875,2.9500453948974608,4.638887023925781,0.7630242347717285,0.12539999186992645
10,5,42,256,0.5,2450000,0,1.1062185287475585,0.28507165908813475,38.7938232421875,3.87938232421875,22.23244279749283,2.223244279749283,2.239904588587174,2.9849994659423826,4.638887023925781,0.7630242347717285,0.1281999945640564
10,5,42,256,0.5,2500000,0,1.1001538276672362,0.3275195360183716,38.7938232421875,3.87938232421875,21.89787412777627,2.189787412777627,2.2064477216155174,2.949681282043457,4.638887023925781,0.7630242347717285,0.12479999661445618
10,5,42,256,0.5,2550000,0,1.1071737289428711,0.3228031635284424,38.7938232421875,3.87938232421875,22.285137902235192,2.228513790223519,2.2451740990614097,2.967934989929199,4.638887023925781,0.7630242347717285,0.11819999665021896
10,5,42,256,0.5,2600000,0,1.1102641105651856,0.31891427040100095,38.7938232421875,3.87938232421875,22.45562361201717,2.245562361201717,2.2622226700396078,3.0040088653564454,4.638887023925781,0.7630242347717285,0.12799999117851257
10,5,42,256,0.5,2650000,0,1.097266674041748,0.35960471630096436,38.7938232421875,3.87938232421875,21.73859980659313,2.173859980659313,2.1905202894972033,2.9326913833618162,4.638887023925781,0.7630242347717285,0.12780000269412994
10,5,42,256,0.5,2700000,0,1.1001105308532715,0.3200296640396118,38.7938232421875,3.87938232421875,21.89548559167872,2.1895485591678723,2.2062088680057625,2.9406436920166015,4.638887023925781,0.7630242347717285,0.13099999725818634
10,5,42,256,0.5,2750000,0,1.106704044342041,0.33675620555877683,38.7938232421875,3.87938232421875,22.25922702056026,2.225922702056026,2.2425830108939167,2.963247299194336,4.638887023925781,0.7630242347717285,0.13099999725818634
10,5,42,256,0.5,2800000,0,1.1112115859985352,0.3338981866836548,38.7938232421875,3.87938232421875,22.507892568248735,2.2507892568248735,2.2674495656627642,2.9940765380859373,4.638887023925781,0.7630242347717285,0.13539999723434448
10,5,42,256,0.5,2850000,0,1.1038925170898437,0.3408111810684204,38.7938232421875,3.87938232421875,22.10412474590874,2.210412474590874,2.2270727834287647,2.931661605834961,4.638887023925781,0.7630242347717285,0.12939999997615814
10,5,42,256,0.5,2900000,0,1.1022666931152343,0.3284536600112915,38.7938232421875,3.87938232421875,22.014433637118024,2.2014433637118023,2.218103672549693,2.9838481903076173,4.638887023925781,0.7630242347717285,0.1340000033378601
10,5,42,256,0.5,2950000,0,1.1062650680541992,0.31054344177246096,38.7938232421875,3.87938232421875,22.235010210743056,2.2235010210743056,2.2401613299121963,2.9976673126220703,4.638887023925781,0.7630242347717285,0.13319998979568481
10,5,42,256,0.5,3000000,0,1.113072967529297,0.35982627868652345,38.7938232421875,3.87938232421875,22.610578576072363,2.2610578576072364,2.277718166445127,3.0129425048828127,4.638887023925781,0.7630242347717285,0.12879998981952667
10,5,42,256,0.5,3050000,0,1.1150361061096192,0.3217364549636841,38.7938232421875,3.87938232421875,22.718878169834497,2.2718878169834498,2.2885481258213405,3.0266517639160155,4.638887023925781,0.7630242347717285,0.13079999387264252
10,5,42,256,0.5,3100000,0,1.1030784606933595,0.35312485694885254,38.7938232421875,3.87938232421875,22.059216058400672,2.205921605840067,2.2225819146779577,2.980213737487793,4.638887023925781,0.7630242347717285,0.14639998972415924
10,5,42,256,0.5,3150000,0,1.1135599136352539,0.32505533695220945,38.7938232421875,3.87938232421875,22.637441715530677,2.2637441715530677,2.2804044803909584,3.0363929748535154,4.638887023925781,0.7630242347717285,0.14259999990463257
10,5,42,256,0.5,3200000,0,1.1082845687866212,0.32754087448120117,38.7938232421875,3.87938232421875,22.34641911030618,2.234641911030618,2.2513022198685086,2.9864990234375,4.638887023925781,0.7630242347717285,0.13779999315738678
10,5,42,256,0.5,3250000,0,1.1002922058105469,0.29387741088867186,38.7938232421875,3.87938232421875,21.905507973321512,2.1905507973321514,2.2072111061700417,2.9770803451538086,4.638887023925781,0.7630242347717285,0.1419999897480011
10,5,42,256,0.5,3300000,0,1.1222236633300782,0.33202197551727297,38.7938232421875,3.87938232421875,23.115390945305506,2.3115390945305507,2.3281994033684414,3.072518539428711,4.638887023925781,0.7630242347717285,0.14499999582767487
10,5,42,256,0.5,3350000,0,1.1104524612426758,0.3208236455917358,38.7938232421875,3.87938232421875,22.466014270150772,2.246601427015077,2.263261735852968,3.01660099029541,4.638887023925781,0.7630242347717285,0.1371999979019165
10,5,42,256,0.5,3400000,0,1.1040063858032227,0.3528353214263916,38.7938232421875,3.87938232421875,22.110406490623433,2.211040649062343,2.227700957900234,2.9447439193725584,4.638887023925781,0.7630242347717285,0.1533999890089035
10,5,42,256,0.5,3450000,0,1.104908561706543,0.3086130142211914,38.7938232421875,3.87938232421875,22.160176427810214,2.216017642781021,2.232677951618912,2.970543098449707,4.638887023925781,0.7630242347717285,0.14899998903274536
10,5,42,256,0.5,3500000,0,1.1151427268981933,0.3203727722167969,38.7938232421875,3.87938232421875,22.724760071502025,2.2724760071502024,2.289136315988093,3.015916442871094,4.638887023925781,0.7630242347717285,0.14019998908042908
10,5,42,256,0.5,3550000,0,1.0974322319030763,0.314355731010437,38.7938232421875,3.87938232421875,21.74773306356525,2.174773306356525,2.1914336151944154,2.912904167175293,4.638887023925781,0.7630242347717285,0.13939999043941498
10,5,42,256,0.5,3600000,0,1.1030341148376466,0.33257155418395995,38.7938232421875,3.87938232421875,22.056769650283137,2.2056769650283137,2.2223372738662044,2.9732744216918947,4.638887023925781,0.7630242347717285,0.1444000005722046
10,5,42,256,0.5,3650000,0,1.1108406066894532,0.3052600145339966,38.7938232421875,3.87938232421875,22.48742691754508,2.248742691754508,2.2654030005923986,3.0046194076538084,4.638887023925781,0.7630242347717285,0.14499999582767487
10,5,42,256,0.5,3700000,0,1.121190643310547,0.3232076406478882,38.7938232421875,3.87938232421875,23.05840278889883,2.305840278889883,2.322500587727774,3.0460178375244142,4.638887023925781,0.7630242347717285,0.147599995136261
10,5,42,256,0.5,3750000,0,1.113838005065918,0.30468804836273194,38.7938232421875,3.87938232421875,22.65278306191933,2.265278306191933,2.2819386150298238,3.015522766113281,4.638887023925781,0.7630242347717285,0.14999999105930328
10,5,42,256,0.5,3800000,0,1.1081352233886719,0.3236324548721313,38.7938232421875,3.87938232421875,22.33818023909746,2.233818023909746,2.2504783327476368,2.999266815185547,4.638887023925781,0.7630242347717285,0.15539999306201935
10,5,42,256,0.5,3850000,0,1.1141559600830078,0.3089914798736572,38.7938232421875,3.87938232421875,22.670323545067397,2.26703235450674,2.28369266334463,3.0323238372802734,4.638887023925781,0.7630242347717285,0.15060000121593475
10,5,42,256,0.5,3900000,0,1.1080322265625,0.31760170459747317,38.7938232421875,3.87938232421875,22.332498258953514,2.2332498258953515,2.249910134733242,2.9969694137573244,4.638887023925781,0.7630242347717285,0.15399999916553497
