d_lat,d_int,seed,hidden,sigma_noise,step,is_final,test_loss,train_loss,C,C_per_dim,corrected_error,corrected_error_per_dim,corrected_error_per_dim_popC,logged_score_error_BUGGY,C_bug_per_dim,mismatch_per_dim,memorization_fraction
20,12,42,256,0.01,1,0,1.0118003845214845,1.0009591102600097,56.50065612792969,2.8250328063964845,55.1344283336679,2.756721416683395,2.790861240596969,7.356730651855469,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,5000,0,0.5702030181884765,0.551123046875,56.50065612792969,2.8250328063964845,6.411616954307725,0.32058084771538625,0.3547206716289605,4.828744506835937,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,10000,0,0.5284628868103027,0.509404993057251,56.50065612792969,2.8250328063964845,1.806298392342235,0.09031491961711176,0.12445474353068597,5.379066467285156,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,15000,0,0.5265740394592285,0.5200372695922851,56.50065612792969,2.8250328063964845,1.597895987284879,0.07989479936424396,0.11403462327781817,5.2906543731689455,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,20000,0,0.5266717910766602,0.5090476036071777,56.50065612792969,2.8250328063964845,1.6086812273729194,0.08043406136864598,0.11457388528222019,5.239928817749023,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,25000,0,0.5261721134185791,0.5149940490722656,56.50065612792969,2.8250328063964845,1.5535502366984772,0.07767751183492386,0.11181733574849809,5.207018280029297,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,30000,0,0.5268350124359131,0.5034730911254883,56.50065612792969,2.8250328063964845,1.6266899477735919,0.0813344973886796,0.11547432130225381,5.222578430175782,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,35000,0,0.5278846740722656,0.48945889472961424,56.50065612792969,2.8250328063964845,1.7425023819482703,0.08712511909741352,0.12126494301098774,5.180336761474609,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,40000,0,0.5278764724731445,0.49782371520996094,56.50065612792969,2.8250328063964845,1.7415974739994198,0.08707987369997099,0.1212196976135452,5.147769546508789,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,45000,0,0.5287458419799804,0.49573278427124023,56.50065612792969,2.8250328063964845,1.8375177165775725,0.09187588582887862,0.12601570974245285,5.148057556152343,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,50000,0,0.5290999412536621,0.5028141021728516,56.50065612792969,2.8250328063964845,1.8765865911599207,0.09382932955799603,0.12796915347157026,5.117564392089844,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,55000,0,0.5305581569671631,0.4881030559539795,56.50065612792969,2.8250328063964845,2.037476067809898,0.1018738033904949,0.13601362730406913,5.090189743041992,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,60000,0,0.5329119682312011,0.4791879177093506,56.50065612792969,2.8250328063964845,2.2971793880372644,0.11485896940186321,0.14899879331543744,5.064739227294922,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,65000,0,0.5361679553985595,0.4673923969268799,56.50065612792969,2.8250328063964845,2.6564225826381787,0.13282112913190894,0.16696095304548314,5.0133522033691404,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,70000,0,0.5375293731689453,0.47521214485168456,56.50065612792969,2.8250328063964845,2.806632041054634,0.1403316020527317,0.1744714259663059,5.016726684570313,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,75000,0,0.5410043239593506,0.47576193809509276,56.50065612792969,2.8250328063964845,3.1900341734527657,0.1595017086726383,0.1936415325862125,4.982080078125,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,80000,0,0.5446626663208007,0.460270357131958,56.50065612792969,2.8250328063964845,3.5936704684746132,0.17968352342373067,0.21382334733730488,4.971996307373047,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,85000,0,0.5488803863525391,0.4726679801940918,56.50065612792969,2.8250328063964845,4.059024642263701,0.20295123211318505,0.23709105602675926,4.990841674804687,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,90000,0,0.5500821590423584,0.45293869972229006,56.50065612792969,2.8250328063964845,4.191619962233922,0.20958099811169612,0.24372082202527032,4.987148666381836,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,95000,0,0.5539223670959472,0.4340383052825928,56.50065612792969,2.8250328063964845,4.615322064912263,0.23076610324561314,0.26490592715918737,4.98119888305664,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,100000,0,0.5610126495361328,0.45029892921447756,56.50065612792969,2.8250328063964845,5.397614986693505,0.2698807493346752,0.30402057324824944,4.923424148559571,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,105000,0,0.5644722938537597,0.46093382835388186,56.50065612792969,2.8250328063964845,5.779328308326626,0.2889664154163313,0.3231062393299055,4.89385986328125,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,110000,0,0.5694619655609131,0.4386000156402588,56.50065612792969,2.8250328063964845,6.329854312254902,0.3164927156127451,0.35063253952631934,4.924739074707031,8.045474243164062,5.203820419311524,0.0
20,12,42,256,0.01,115000,0,0.5764681339263916,0.43248291015625,56.50065612792969,2.8250328063964845,7.102866666467705,0.3551433333233852,0.38928315723695944,4.909676361083984,8.045474243164062,5.203820419311524,0.0
