d_lat,d_int,seed,hidden,sigma_noise,step,is_final,test_loss,train_loss,C,C_per_dim,corrected_error,corrected_error_per_dim,corrected_error_per_dim_popC,logged_score_error_BUGGY,C_bug_per_dim,mismatch_per_dim,memorization_fraction
20,12,42,256,0.5,150000,0,1.0519952774047852,0.43399972915649415,79.90989685058594,3.995494842529297,36.16001520210244,1.8080007601051222,1.8436182070045362,2.451868438720703,4.799185562133789,0.7887787818908691,0.00019999999494757503
20,12,42,256,0.5,155000,0,1.0704696655273438,0.42878003120422364,79.90989685058594,3.995494842529297,38.198351923444505,1.9099175961722252,1.9455350430716394,2.555408477783203,4.799185562133789,0.7887787818908691,0.00019999999494757503
20,12,42,256,0.5,160000,0,1.0753569602966309,0.4202715873718262,79.90989685058594,3.995494842529297,38.73758236129032,1.9368791180645162,1.97249656496393,2.573142242431641,4.799185562133789,0.7887787818908691,0.0
20,12,42,256,0.5,165000,0,1.0935463905334473,0.40665197372436523,79.90989685058594,3.995494842529297,40.74447879250256,2.037223939625128,2.072841386524542,2.6532440185546875,4.799185562133789,0.7887787818908691,0.0
20,12,42,256,0.5,170000,0,1.1065360069274903,0.39671261310577394,79.90989685058594,3.995494842529297,42.1776635841436,2.1088831792071803,2.144500626106594,2.7103567123413086,4.799185562133789,0.7887787818908691,0.0
20,12,42,256,0.5,175000,0,1.1151865005493165,0.3859508275985718,79.90989685058594,3.995494842529297,43.132099459915466,2.1566049729957735,2.192222419895187,2.765025329589844,4.799185562133789,0.7887787818908691,0.00039999998989515007
20,12,42,256,0.5,180000,0,1.132394790649414,0.3989554882049561,79.90989685058594,3.995494842529297,45.0307436472001,2.2515371823600048,2.287154629259419,2.806601715087891,4.799185562133789,0.7887787818908691,0.0006000000284984708
20,12,42,256,0.5,185000,0,1.1309009552001954,0.38603034019470217,79.90989685058594,3.995494842529297,44.86592413428389,2.243296206714194,2.2789136536136083,2.8571002960205076,4.799185562133789,0.7887787818908691,0.0010000000474974513
20,12,42,256,0.5,190000,0,1.1540125846862792,0.37226033210754395,79.90989685058594,3.995494842529297,47.41590212321729,2.3707951061608648,2.406412553060279,2.9450439453125,4.799185562133789,0.7887787818908691,0.0006000000284984708
20,12,42,256,0.5,195000,0,1.1498345375061034,0.38074328899383547,79.90989685058594,3.995494842529297,46.95492517857613,2.3477462589288067,2.383363705828221,2.9473190307617188,4.799185562133789,0.7887787818908691,0.0007999999797903001
20,12,42,256,0.5,200000,0,1.1700213432312012,0.3708473205566406,79.90989685058594,3.995494842529297,49.18219826188982,2.4591099130944913,2.494727359993905,3.0190887451171875,4.799185562133789,0.7887787818908691,0.00019999999494757503
20,12,42,256,0.5,205000,0,1.1638607025146483,0.3558022975921631,79.90989685058594,3.995494842529297,48.502475603892236,2.4251237801946117,2.460741227094026,3.0373680114746096,4.799185562133789,0.7887787818908691,0.0007999999797903001
20,12,42,256,0.5,210000,0,1.2026496887207032,0.3538016080856323,79.90989685058594,3.995494842529297,52.78218513705332,2.6391092568526657,2.67472670375208,3.1810836791992188,4.799185562133789,0.7887787818908691,0.00039999998989515007
20,12,42,256,0.5,215000,0,1.2090351104736328,0.35208351612091066,79.90989685058594,3.995494842529297,53.48670858616069,2.6743354293080346,2.7099528762074483,3.2262908935546877,4.799185562133789,0.7887787818908691,0.0007999999797903001
20,12,42,256,0.5,220000,0,1.2174812316894532,0.3474851369857788,79.90989685058594,3.995494842529297,54.418595418509454,2.7209297709254727,2.756547217824887,3.2691978454589843,4.799185562133789,0.7887787818908691,0.0010000000474974513
20,12,42,256,0.5,225000,0,1.217463493347168,0.35182335376739504,79.90989685058594,3.995494842529297,54.41663829201542,2.720831914600771,2.7564493615001853,3.2853187561035155,4.799185562133789,0.7887787818908691,0.00039999998989515007
20,12,42,256,0.5,230000,0,1.2195804595947266,0.3442478895187378,79.90989685058594,3.995494842529297,54.65020976467338,2.732510488233669,2.7681279351330828,3.24130859375,4.799185562133789,0.7887787818908691,0.0
20,12,42,256,0.5,235000,0,1.2293832778930665,0.32668731212615965,79.90989685058594,3.995494842529297,55.731785207258724,2.7865892603629363,2.8222067072623505,3.309368896484375,4.799185562133789,0.7887787818908691,0.0010000000474974513
20,12,42,256,0.5,240000,0,1.2217292785644531,0.33421735763549804,79.90989685058594,3.995494842529297,54.8872956472722,2.74436478236361,2.779982229263024,3.278425598144531,4.799185562133789,0.7887787818908691,0.0007999999797903001
20,12,42,256,0.5,245000,0,1.2273701667785644,0.33724536895751955,79.90989685058594,3.995494842529297,55.509672394557754,2.7754836197278876,2.8111010666273017,3.322391891479492,4.799185562133789,0.7887787818908691,0.00139999995008111
20,12,42,256,0.5,250000,0,1.2433072090148927,0.309566068649292,79.90989685058594,3.995494842529297,57.26805584977055,2.8634027924885275,2.8990202393879416,3.385053253173828,4.799185562133789,0.7887787818908691,0.0012000000569969416
20,12,42,256,0.5,255000,0,1.2472464561462402,0.3273449182510376,79.90989685058594,3.995494842529297,57.70268524204053,2.8851342621020266,2.9207517090014408,3.430330276489258,4.799185562133789,0.7887787818908691,0.0015999999595806003
20,12,42,256,0.5,260000,0,1.2697845458984376,0.32595415115356446,79.90989685058594,3.995494842529297,60.1893828076671,3.009469140383355,3.045086587282769,3.507642364501953,4.799185562133789,0.7887787818908691,0.0012000000569969416
20,12,42,256,0.5,265000,0,1.2575282096862792,0.32511038780212403,79.90989685058594,3.995494842529297,58.837103099964594,2.9418551549982297,2.977472601897644,3.459971237182617,4.799185562133789,0.7887787818908691,0.0007999999797903001
20,12,42,256,0.5,270000,0,1.2651731491088867,0.3345419645309448,79.90989685058594,3.995494842529297,59.680593052333194,2.98402965261666,3.0196470995160736,3.5066505432128907,4.799185562133789,0.7887787818908691,0.0012000000569969416
20,12,42,256,0.5,275000,0,1.2673823356628418,0.32282841205596924,79.90989685058594,3.995494842529297,59.92433947832299,2.9962169739161495,3.0318344208155636,3.521630859375,4.799185562133789,0.7887787818908691,0.0015999999595806003
20,12,42,256,0.5,280000,0,1.2700994491577149,0.3396998167037964,79.90989685058594,3.995494842529297,60.22412706402878,3.011206353201439,3.046823800100853,3.5334426879882814,4.799185562133789,0.7887787818908691,0.0017999999690800905
20,12,42,256,0.5,285000,0,1.2862220764160157,0.30631604194641116,79.90989685058594,3.995494842529297,62.00298669213069,3.1001493346065345,3.1357667815059487,3.6008377075195312,4.799185562133789,0.7887787818908691,0.0012000000569969416
20,12,42,256,0.5,290000,0,1.2840946197509766,0.31013975143432615,79.90989685058594,3.995494842529297,61.76825777907308,3.088412888953654,3.1240303358530683,3.569120407104492,4.799185562133789,0.7887787818908691,0.0012000000569969416
20,12,42,256,0.5,295000,0,1.3047782897949218,0.3090045690536499,79.90989685058594,3.995494842529297,64.05035144859036,3.2025175724295183,3.238135019328932,3.674658203125,4.799185562133789,0.7887787818908691,0.002199999988079071
20,12,42,256,0.5,300000,1,1.3167022705078124,0.3000267744064331,79.90989685058594,3.995494842529297,65.36596133999356,3.268298066999678,3.303915513899092,3.7452674865722657,4.799185562133789,0.7887787818908691,0.0026000000070780516
20,16,42,256,0.5,1,0,1.0118167877197266,1.019406509399414,86.6183853149414,4.33091926574707,25.01850896255388,1.2509254481276941,1.3087451960524987,1.6391754150390625,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,5000,0,0.8161478042602539,0.8071095466613769,86.6183853149414,4.33091926574707,3.42974122815167,0.1714870614075835,0.22930680933238817,0.5071501731872559,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,10000,0,0.8097612380981445,0.776001262664795,86.6183853149414,4.33091926574707,2.725091512818892,0.13625457564094462,0.1940743235657493,0.5304476737976074,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,15000,0,0.8082406997680665,0.7700644969940186,86.6183853149414,4.33091926574707,2.557325787976197,0.12786628939880984,0.18568603732361452,0.5405572891235352,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,20000,0,0.812076187133789,0.7561760902404785,86.6183853149414,4.33091926574707,2.9805070424746702,0.14902535212373352,0.2068451000485382,0.5608920097351074,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,25000,0,0.8182548522949219,0.7438039779663086,86.6183853149414,4.33091926574707,3.662218393522636,0.1831109196761318,0.24093066760093648,0.5918700218200683,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,30000,0,0.825079345703125,0.7365908622741699,86.6183853149414,4.33091926574707,4.415185984449849,0.22075929922249243,0.27857904714729714,0.6260227680206298,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,35000,0,0.8358024597167969,0.707509708404541,86.6183853149414,4.33091926574707,5.598300516644585,0.27991502583222927,0.3377347737570339,0.67635178565979,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,40000,0,0.8439182281494141,0.7105275630950928,86.6183853149414,4.33091926574707,6.493738498588499,0.32468692492942497,0.3825066728542296,0.7243433952331543,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,45000,0,0.8564281463623047,0.6850658416748047,86.6183853149414,4.33091926574707,7.873996697407222,0.3936998348703611,0.4515195827951658,0.7914119720458984,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,50000,0,0.8738306045532227,0.6632400512695312,86.6183853149414,4.33091926574707,9.79406405427163,0.4897032027135815,0.5475229506383862,0.8714614868164062,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,55000,0,0.8873010635375976,0.6535930633544922,86.6183853149414,4.33091926574707,11.28030170496038,0.564015085248019,0.6218348331728236,0.9374720573425293,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,60000,0,0.9026721954345703,0.6270263195037842,86.6183853149414,4.33091926574707,12.976246511702513,0.6488123255851257,0.7066320735099303,1.015462303161621,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,65000,0,0.925716495513916,0.638952112197876,86.6183853149414,4.33091926574707,15.518795837706975,0.7759397918853488,0.8337595398101534,1.1290897369384765,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,70000,0,0.9392884254455567,0.5952688694000244,86.6183853149414,4.33091926574707,17.01622909371639,0.8508114546858195,0.9086312026106242,1.1903173446655273,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,75000,0,0.9644956588745117,0.5974199295043945,86.6183853149414,4.33091926574707,19.797421585766543,0.9898710792883272,1.0476908272131318,1.3321252822875977,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,80000,0,0.9858292579650879,0.5644704341888428,86.6183853149414,4.33091926574707,22.151223949137517,1.1075611974568758,1.1653809453816806,1.4362954139709472,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,85000,0,1.0094782829284668,0.5579733371734619,86.6183853149414,4.33091926574707,24.760494453091525,1.2380247226545762,1.295844470579381,1.5349889755249024,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,90000,0,1.0194912910461427,0.5327488899230957,86.6183853149414,4.33091926574707,25.865260792412542,1.293263039620627,1.3510827875454319,1.6233131408691406,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,95000,0,1.0524044036865234,0.5261655330657959,86.6183853149414,4.33091926574707,29.496666913334977,1.4748333456667488,1.5326530935915534,1.782757568359375,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,100000,0,1.0693064689636231,0.4946922302246094,86.6183853149414,4.33091926574707,31.361524363134038,1.5680762181567018,1.6258959660815067,1.865554428100586,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,105000,0,1.0967390060424804,0.49561548233032227,86.6183853149414,4.33091926574707,34.388241530515316,1.7194120765257659,1.7772318244505705,2.0074987411499023,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,110000,0,1.1247678756713868,0.479824161529541,86.6183853149414,4.33091926574707,37.48075392352639,1.8740376961763197,1.9318574441011243,2.1373569488525392,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,115000,0,1.149033260345459,0.4621290683746338,86.6183853149414,4.33091926574707,40.15802931205506,2.007901465602753,2.0657212135275578,2.2718048095703125,4.826329040527344,0.48425683975219724,0.00019999999494757503
20,16,42,256,0.5,120000,0,1.1685214996337892,0.45954017639160155,86.6183853149414,4.33091926574707,42.308227386934675,2.1154113693467336,2.1732311172715386,2.37722225189209,4.826329040527344,0.48425683975219724,0.00019999999494757503
20,16,42,256,0.5,125000,0,1.193446159362793,0.44396209716796875,86.6183853149414,4.33091926574707,45.0582426434913,2.252912132174565,2.3107318800993695,2.495003509521484,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,130000,0,1.2007411956787108,0.4426943302154541,86.6183853149414,4.33091926574707,45.86312669743745,2.2931563348718726,2.3509760827966772,2.524020195007324,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,135000,0,1.2228116989135742,0.44177541732788084,86.6183853149414,4.33091926574707,48.29823398779408,2.414911699389704,2.4727314473145086,2.6428367614746096,4.826329040527344,0.48425683975219724,0.0
20,16,42,256,0.5,140000,0,1.2419036865234374,0.4287410259246826,86.6183853149414,4.33091926574707,50.40471238212169,2.520235619106084,2.5780553670308892,2.7377490997314453,4.826329040527344,0.48425683975219724,0.00039999998989515007
20,16,42,256,0.5,145000,0,1.2774362564086914,0.4189169883728027,86.6183853149414,4.33091926574707,54.325131370847345,2.7162565685423674,2.774076316467172,2.920052337646484,4.826329040527344,0.48425683975219724,0.0006000000284984708
20,16,42,256,0.5,150000,0,1.2945740699768067,0.4047684669494629,86.6183853149414,4.33091926574707,56.215999663083124,2.810799983154156,2.8686197310789607,3.013039970397949,4.826329040527344,0.48425683975219724,0.00019999999494757503
20,16,42,256,0.5,155000,0,1.308384609222412,0.4069050788879395,86.6183853149414,4.33091926574707,57.73975942709282,2.886987971354641,2.9448077192794457,3.0811180114746093,4.826329040527344,0.48425683975219724,0.00019999999494757503
20,16,42,256,0.5,160000,0,1.3087120056152344,0.3875397205352783,86.6183853149414,4.33091926574707,57.77588208974868,2.8887941044874337,2.9466138524122387,3.0899688720703127,4.826329040527344,0.48425683975219724,0.00019999999494757503
20,16,42,256,0.5,165000,0,1.3366809844970704,0.39229278564453124,86.6183853149414,4.33091926574707,60.861786550296046,3.043089327514802,3.100909075439607,3.2245437622070314,4.826329040527344,0.48425683975219724,0.00039999998989515007
20,16,42,256,0.5,170000,0,1.3343517303466796,0.38646080493927004,86.6183853149414,4.33091926574707,60.604792692822514,3.030239634641126,3.0880593825659304,3.2162796020507813,4.826329040527344,0.48425683975219724,0.0007999999797903001
20,16,42,256,0.5,175000,0,1.3591550827026366,0.3798397064208984,86.6183853149414,4.33091926574707,63.34142372948449,3.1670711864742245,3.224890934399029,3.3529197692871096,4.826329040527344,0.48425683975219724,0.0006000000284984708
20,16,42,256,0.5,180000,0,1.3690497398376464,0.37501935958862304,86.6183853149414,4.33091926574707,64.43313203665988,3.2216566018329944,3.279476349757799,3.402667999267578,4.826329040527344,0.48425683975219724,0.00039999998989515007
20,16,42,256,0.5,185000,0,1.3847746849060059,0.37457525730133057,86.6183853149414,4.33091926574707,66.168114151428,3.3084057075714,3.3662254554962048,3.4468589782714845,4.826329040527344,0.48425683975219724,0.0007999999797903001
20,16,42,256,0.5,190000,0,1.404700469970703,0.3487788915634155,86.6183853149414,4.33091926574707,68.36658801316025,3.4183294006580125,3.4761491485828175,3.5741348266601562,4.826329040527344,0.48425683975219724,0.0015999999595806003
20,16,42,256,0.5,195000,0,1.4072507858276366,0.3597892761230469,86.6183853149414,4.33091926574707,68.64797229651094,3.432398614825547,3.490218362750352,3.591330718994141,4.826329040527344,0.48425683975219724,0.0012000000569969416
20,16,42,256,0.5,200000,0,1.4137659072875977,0.34976887702941895,86.6183853149414,4.33091926574707,69.36680591783269,3.4683402958916347,3.5261600438164393,3.6178817749023438,4.826329040527344,0.48425683975219724,0.0010000000474974513
20,16,42,256,0.5,205000,0,1.4464100837707519,0.3555082559585571,86.6183853149414,4.33091926574707,72.9685394757812,3.64842697378906,3.706246721713865,3.784506988525391,4.826329040527344,0.48425683975219724,0.0017999999690800905
20,16,42,256,0.5,210000,0,1.457545852661133,0.344040060043335,86.6183853149414,4.33091926574707,74.19718350442565,3.7098591752212826,3.767678923146087,3.8115093231201174,4.826329040527344,0.48425683975219724,0.0015999999595806003
20,16,42,256,0.5,215000,0,1.4634060859680176,0.3419631481170654,86.6183853149414,4.33091926574707,74.84376127825024,3.7421880639125122,3.800007811837317,3.8712238311767577,4.826329040527344,0.48425683975219724,0.0017999999690800905
20,16,42,256,0.5,220000,0,1.4603135108947753,0.32831125259399413,86.6183853149414,4.33091926574707,74.5025478484209,3.725127392421045,3.7829471403458497,3.8492706298828123,4.826329040527344,0.48425683975219724,0.0031999999191612005
20,16,42,256,0.5,225000,0,1.4559581756591797,0.3246746301651001,86.6183853149414,4.33091926574707,74.02201016102492,3.7011005080512462,3.758920255976051,3.8284202575683595,4.826329040527344,0.48425683975219724,0.0017999999690800905
20,16,42,256,0.5,230000,0,1.5046705245971679,0.3248353719711304,86.6183853149414,4.33091926574707,79.39659517918238,3.9698297589591194,4.0276495068839235,4.08684196472168,4.826329040527344,0.48425683975219724,0.002199999988079071
20,16,42,256,0.5,235000,0,1.489229106903076,0.334728479385376,86.6183853149414,4.33091926574707,77.69289552176232,3.884644776088116,3.942464524012921,3.996686553955078,4.826329040527344,0.48425683975219724,0.002400000113993883
20,16,42,256,0.5,240000,0,1.511209774017334,0.3127200841903687,86.6183853149414,4.33091926574707,80.11809091342343,4.0059045456711715,4.0637242935959765,4.105420303344727,4.826329040527344,0.48425683975219724,0.002400000113993883
20,16,42,256,0.5,245000,0,1.5225511550903321,0.31856603622436525,86.6183853149414,4.33091926574707,81.36942077390188,4.068471038695094,4.126290786619899,4.163069534301758,4.826329040527344,0.48425683975219724,0.0012000000569969416
20,16,42,256,0.5,250000,0,1.5190694808959961,0.32164440155029295,86.6183853149414,4.33091926574707,80.98527682742937,4.049263841371468,4.107083589296273,4.133830261230469,4.826329040527344,0.48425683975219724,0.0020000000949949026
20,16,42,256,0.5,255000,0,1.5314292907714844,0.30906994342803956,86.6183853149414,4.33091926574707,82.34897310634707,4.117448655317354,4.175268403242159,4.185631942749024,4.826329040527344,0.48425683975219724,0.00279999990016222
20,16,42,256,0.5,260000,0,1.5576148986816407,0.322885537147522,86.6183853149414,4.33091926574707,85.23811269894671,4.261905634947335,4.31972538287214,4.328763580322265,4.826329040527344,0.48425683975219724,0.004600000102072954
20,16,42,256,0.5,265000,0,1.5574827194213867,0.30867648124694824,86.6183853149414,4.33091926574707,85.22352894991059,4.261176447495529,4.318996195420334,4.333803176879883,4.826329040527344,0.48425683975219724,0.004399999976158142
20,16,42,256,0.5,270000,0,1.5417391777038574,0.3134281158447266,86.6183853149414,4.33091926574707,83.48649500897938,4.174324750448969,4.232144498373773,4.240713882446289,4.826329040527344,0.48425683975219724,0.0034000000450760126
20,16,42,256,0.5,275000,0,1.5681639671325684,0.2960540294647217,86.6183853149414,4.33091926574707,86.40202424269202,4.320101212134601,4.377920960059406,4.390728378295899,4.826329040527344,0.48425683975219724,0.004000000189989805
20,16,42,256,0.5,280000,0,1.5656307220458985,0.2988330364227295,86.6183853149414,4.33091926574707,86.1225234305372,4.30612617152686,4.363945919451664,4.379483032226562,4.826329040527344,0.48425683975219724,0.002199999988079071
20,16,42,256,0.5,285000,0,1.577249240875244,0.3025918960571289,86.6183853149414,4.33091926574707,87.40443076193841,4.370221538096921,4.428041286021726,4.467863464355469,4.826329040527344,0.48425683975219724,0.00279999990016222
20,16,42,256,0.5,290000,0,1.5825364112854003,0.30064280033111573,86.6183853149414,4.33091926574707,87.98778072338342,4.399389036169171,4.457208784093976,4.4680736541748045,4.826329040527344,0.48425683975219724,0.004999999888241291
20,16,42,256,0.5,295000,0,1.5943474769592285,0.2991338729858398,86.6183853149414,4.33091926574707,89.29093234721174,4.464546617360587,4.522366365285391,4.522930908203125,4.826329040527344,0.48425683975219724,0.0031999999191612005
20,16,42,256,0.5,300000,1,1.5991714477539063,0.28837826251983645,86.6183853149414,4.33091926574707,89.82317605391759,4.49115880269588,4.548978550620684,4.531568908691407,4.826329040527344,0.48425683975219724,0.004800000227987766
20,20,42,256,0.5,1,0,1.0119800567626953,1.0045283317565918,93.12104797363281,4.6560523986816404,18.53386028535587,0.9266930142677936,0.9894329587258014,0.9245654106140136,4.6560523986816404,2.0613159345660852e-14,0.0
20,20,42,256,0.5,5000,0,0.8649694442749023,0.8192004203796387,93.12104797363281,4.6560523986816404,2.3137220121454334,0.11568610060727166,0.17842604506527948,0.11995303630828857,4.6560523986816404,2.0613159345660852e-14,0.0
20,20,42,256,0.5,10000,0,0.8634099006652832,0.8218786239624023,93.12104797363281,4.6560523986816404,2.14165271345297,0.1070826356726485,0.16982258013065632,0.11336216926574708,4.6560523986816404,2.0613159345660852e-14,0.0
20,20,42,256,0.5,15000,0,0.8644023895263672,0.820933723449707,93.12104797363281,4.6560523986816404,2.2511570974493367,0.11255785487246683,0.17529779933047465,0.11558207273483276,4.6560523986816404,2.0613159345660852e-14,0.0
